START f=3 n=2..26 precision=512 runtime_sha256=4AD4BAD7CECE561102B84C4983BD4C50D1BC39D59DA4D1ECD3D04BC7ADA9319F root_steps=12 panels=4 angle_steps=32 max_depth=72 max_boxes=500000
CASE f=3 n=20 phase=open boxes=13493 positive=0 pruned=6747 depth=19 smallest=inf seconds=12.740606
CASE f=3 n=21 phase=corner boxes=375 positive=36 pruned=152 depth=10 smallest=0.012552804504041244 seconds=0.056281
CASE f=3 n=21 phase=lower boxes=36695 positive=0 pruned=18348 depth=19 smallest=inf seconds=37.328549
CASE f=3 n=21 phase=open boxes=14095 positive=0 pruned=7048 depth=19 smallest=inf seconds=12.191618
CASE f=3 n=22 phase=corner boxes=397 positive=50 pruned=149 depth=10 smallest=0.021751485366652997 seconds=0.057256
CASE f=3 n=22 phase=lower boxes=38013 positive=0 pruned=19007 depth=19 smallest=inf seconds=38.877767
CASE f=3 n=22 phase=open boxes=15269 positive=0 pruned=7635 depth=19 smallest=inf seconds=14.080708
CASE f=3 n=23 phase=corner boxes=421 positive=63 pruned=148 depth=10 smallest=0.043644432267494 seconds=0.070161
CASE f=3 n=23 phase=lower boxes=38215 positive=0 pruned=19108 depth=21 smallest=inf seconds=39.451198
CASE f=3 n=23 phase=open boxes=15843 positive=0 pruned=7922 depth=19 smallest=inf seconds=14.723458
CASE f=3 n=24 phase=corner boxes=441 positive=71 pruned=150 depth=10 smallest=0.050526815964006364 seconds=0.083682
CASE f=3 n=24 phase=lower boxes=40189 positive=0 pruned=20095 depth=21 smallest=inf seconds=41.011446
CASE f=3 n=24 phase=open boxes=16229 positive=0 pruned=8115 depth=19 smallest=inf seconds=14.699887
CASE f=3 n=25 phase=corner boxes=463 positive=75 pruned=157 depth=10 smallest=0.0024767989679225426 seconds=0.076074
CASE f=3 n=25 phase=lower boxes=40477 positive=0 pruned=20239 depth=21 smallest=inf seconds=40.951257
CASE f=3 n=25 phase=open boxes=17399 positive=0 pruned=8700 depth=21 smallest=inf seconds=16.406739
CASE f=3 n=26 phase=corner boxes=495 positive=83 pruned=165 depth=11 smallest=0.0036823074174715917 seconds=0.099550
CASE f=3 n=26 phase=lower boxes=42029 positive=0 pruned=21015 depth=21 smallest=inf seconds=60.415334
CASE f=3 n=26 phase=open boxes=19303 positive=0 pruned=9652 depth=21 smallest=inf seconds=21.980919
PASS f=3 n=2..26 cases=75 boxes=887053 positive=6299 pruned=437265 depth=23 smallest=0.00024999770759192934 seconds=995.025981
PHASE corner cases=25 boxes=5847 positive=752 pruned=2184 depth=11 smallest=0.0024767989679225426
PHASE lower cases=25 boxes=619211 positive=2521 pruned=307097 depth=23 smallest=0.00030504252056230637
PHASE open cases=25 boxes=261995 positive=3026 pruned=127984 depth=23 smallest=0.00024999770759192934
