START f=3 n=241..379 precision=512 runtime_sha256=4AD4BAD7CECE561102B84C4983BD4C50D1BC39D59DA4D1ECD3D04BC7ADA9319F root_steps=12 panels=4 angle_steps=32 max_depth=72 max_boxes=500000
CASE f=3 n=252 phase=lower boxes=617 positive=0 pruned=309 depth=10 smallest=inf seconds=0.671031
CASE f=3 n=252 phase=open boxes=617 positive=0 pruned=309 depth=10 smallest=inf seconds=0.207495
CASE f=3 n=253 phase=corner boxes=129 positive=0 pruned=65 depth=7 smallest=inf seconds=0.004890
CASE f=3 n=253 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.551923
CASE f=3 n=253 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.167490
CASE f=3 n=254 phase=corner boxes=127 positive=0 pruned=64 depth=7 smallest=inf seconds=0.004084
CASE f=3 n=254 phase=lower boxes=503 positive=0 pruned=252 depth=8 smallest=inf seconds=0.496084
CASE f=3 n=254 phase=open boxes=503 positive=0 pruned=252 depth=8 smallest=inf seconds=0.143466
CASE f=3 n=255 phase=corner boxes=127 positive=0 pruned=64 depth=7 smallest=inf seconds=0.003201
CASE f=3 n=255 phase=lower boxes=467 positive=0 pruned=234 depth=8 smallest=inf seconds=0.527267
CASE f=3 n=255 phase=open boxes=467 positive=0 pruned=234 depth=8 smallest=inf seconds=0.159128
CASE f=3 n=256 phase=corner boxes=127 positive=0 pruned=64 depth=7 smallest=inf seconds=0.003552
CASE f=3 n=256 phase=lower boxes=429 positive=0 pruned=215 depth=8 smallest=inf seconds=0.434046
CASE f=3 n=256 phase=open boxes=429 positive=0 pruned=215 depth=8 smallest=inf seconds=0.140783
CASE f=3 n=257 phase=corner boxes=125 positive=0 pruned=63 depth=7 smallest=inf seconds=0.006462
CASE f=3 n=257 phase=lower boxes=391 positive=0 pruned=196 depth=8 smallest=inf seconds=0.432872
CASE f=3 n=257 phase=open boxes=391 positive=0 pruned=196 depth=8 smallest=inf seconds=0.155351
CASE f=3 n=258 phase=corner boxes=125 positive=0 pruned=63 depth=7 smallest=inf seconds=0.005426
CASE f=3 n=258 phase=lower boxes=353 positive=0 pruned=177 depth=8 smallest=inf seconds=0.388201
CASE f=3 n=258 phase=open boxes=353 positive=0 pruned=177 depth=8 smallest=inf seconds=0.104005
CASE f=3 n=259 phase=corner boxes=125 positive=0 pruned=63 depth=7 smallest=inf seconds=0.004657
CASE f=3 n=259 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.300670
CASE f=3 n=259 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.127353
CASE f=3 n=260 phase=corner boxes=123 positive=0 pruned=62 depth=7 smallest=inf seconds=0.005901
CASE f=3 n=260 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.340837
CASE f=3 n=260 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.108405
CASE f=3 n=261 phase=corner boxes=123 positive=0 pruned=62 depth=7 smallest=inf seconds=0.006208
CASE f=3 n=261 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.347218
CASE f=3 n=261 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.132405
CASE f=3 n=262 phase=corner boxes=119 positive=0 pruned=60 depth=7 smallest=inf seconds=0.005307
CASE f=3 n=262 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.348636
CASE f=3 n=262 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.115374
CASE f=3 n=263 phase=corner boxes=119 positive=0 pruned=60 depth=7 smallest=inf seconds=0.005647
CASE f=3 n=263 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.337204
CASE f=3 n=263 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.106633
CASE f=3 n=264 phase=corner boxes=119 positive=0 pruned=60 depth=7 smallest=inf seconds=0.007824
CASE f=3 n=264 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.319882
CASE f=3 n=264 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.105639
CASE f=3 n=265 phase=corner boxes=117 positive=0 pruned=59 depth=7 smallest=inf seconds=0.005761
CASE f=3 n=265 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.320292
CASE f=3 n=265 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.105915
CASE f=3 n=266 phase=corner boxes=117 positive=0 pruned=59 depth=7 smallest=inf seconds=0.005611
CASE f=3 n=266 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.305732
CASE f=3 n=266 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.102457
CASE f=3 n=267 phase=corner boxes=115 positive=0 pruned=58 depth=7 smallest=inf seconds=0.005193
CASE f=3 n=267 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.307172
CASE f=3 n=267 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.106479
CASE f=3 n=268 phase=corner boxes=115 positive=0 pruned=58 depth=7 smallest=inf seconds=0.005585
CASE f=3 n=268 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.286886
CASE f=3 n=268 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.098817
CASE f=3 n=269 phase=corner boxes=113 positive=0 pruned=57 depth=7 smallest=inf seconds=0.003552
CASE f=3 n=269 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.297965
CASE f=3 n=269 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.094475
CASE f=3 n=270 phase=corner boxes=111 positive=0 pruned=56 depth=7 smallest=inf seconds=0.003956
CASE f=3 n=270 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.317476
CASE f=3 n=270 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.150384
CASE f=3 n=271 phase=corner boxes=111 positive=0 pruned=56 depth=7 smallest=inf seconds=0.005023
CASE f=3 n=271 phase=lower boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.431508
CASE f=3 n=271 phase=open boxes=319 positive=0 pruned=160 depth=8 smallest=inf seconds=0.142888
CASE f=3 n=272 phase=corner boxes=109 positive=0 pruned=55 depth=7 smallest=inf seconds=0.004993
CASE f=3 n=272 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.628225
CASE f=3 n=272 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.177466
CASE f=3 n=273 phase=corner boxes=109 positive=0 pruned=55 depth=7 smallest=inf seconds=0.004406
CASE f=3 n=273 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.631678
CASE f=3 n=273 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.221686
CASE f=3 n=274 phase=corner boxes=107 positive=0 pruned=54 depth=7 smallest=inf seconds=0.003902
CASE f=3 n=274 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.717765
CASE f=3 n=274 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.262965
CASE f=3 n=275 phase=corner boxes=105 positive=0 pruned=53 depth=7 smallest=inf seconds=0.003026
CASE f=3 n=275 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.699375
CASE f=3 n=275 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.234794
CASE f=3 n=276 phase=corner boxes=103 positive=0 pruned=52 depth=7 smallest=inf seconds=0.002980
CASE f=3 n=276 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.722333
CASE f=3 n=276 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.237904
CASE f=3 n=277 phase=corner boxes=103 positive=0 pruned=52 depth=7 smallest=inf seconds=0.002311
CASE f=3 n=277 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.702617
CASE f=3 n=277 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.222636
CASE f=3 n=278 phase=corner boxes=101 positive=0 pruned=51 depth=7 smallest=inf seconds=0.002125
CASE f=3 n=278 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.718262
CASE f=3 n=278 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.210929
CASE f=3 n=279 phase=corner boxes=97 positive=0 pruned=49 depth=6 smallest=inf seconds=0.001545
CASE f=3 n=279 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.700875
CASE f=3 n=279 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.218562
CASE f=3 n=280 phase=corner boxes=97 positive=0 pruned=49 depth=6 smallest=inf seconds=0.002694
CASE f=3 n=280 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.732964
CASE f=3 n=280 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.214891
CASE f=3 n=281 phase=corner boxes=97 positive=0 pruned=49 depth=6 smallest=inf seconds=0.001589
CASE f=3 n=281 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.734166
CASE f=3 n=281 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.243129
CASE f=3 n=282 phase=corner boxes=97 positive=0 pruned=49 depth=6 smallest=inf seconds=0.002297
CASE f=3 n=282 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.615525
CASE f=3 n=282 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.217586
CASE f=3 n=283 phase=corner boxes=95 positive=0 pruned=48 depth=6 smallest=inf seconds=0.002362
CASE f=3 n=283 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.680429
CASE f=3 n=283 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.252728
CASE f=3 n=284 phase=corner boxes=95 positive=0 pruned=48 depth=6 smallest=inf seconds=0.001594
CASE f=3 n=284 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.709616
CASE f=3 n=284 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.230981
CASE f=3 n=285 phase=corner boxes=95 positive=0 pruned=48 depth=6 smallest=inf seconds=0.002446
CASE f=3 n=285 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.693666
CASE f=3 n=285 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.249383
CASE f=3 n=286 phase=corner boxes=93 positive=0 pruned=47 depth=6 smallest=inf seconds=0.003126
CASE f=3 n=286 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.714614
CASE f=3 n=286 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.223060
CASE f=3 n=287 phase=corner boxes=93 positive=0 pruned=47 depth=6 smallest=inf seconds=0.002249
CASE f=3 n=287 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.724836
CASE f=3 n=287 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.218053
CASE f=3 n=288 phase=corner boxes=93 positive=0 pruned=47 depth=6 smallest=inf seconds=0.002144
CASE f=3 n=288 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.773122
CASE f=3 n=288 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.241422
CASE f=3 n=289 phase=corner boxes=91 positive=0 pruned=46 depth=6 smallest=inf seconds=0.003544
CASE f=3 n=289 phase=lower boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.587655
CASE f=3 n=289 phase=open boxes=639 positive=0 pruned=320 depth=9 smallest=inf seconds=0.198035
CASE f=3 n=290 phase=corner boxes=91 positive=0 pruned=46 depth=6 smallest=inf seconds=0.002003
CASE f=3 n=290 phase=lower boxes=505 positive=0 pruned=253 depth=9 smallest=inf seconds=0.481935
CASE f=3 n=290 phase=open boxes=505 positive=0 pruned=253 depth=9 smallest=inf seconds=0.144156
CASE f=3 n=291 phase=corner boxes=91 positive=0 pruned=46 depth=6 smallest=inf seconds=0.001347
CASE f=3 n=291 phase=lower boxes=343 positive=0 pruned=172 depth=9 smallest=inf seconds=0.273149
CASE f=3 n=291 phase=open boxes=343 positive=0 pruned=172 depth=9 smallest=inf seconds=0.100702
CASE f=3 n=292 phase=corner boxes=89 positive=0 pruned=45 depth=6 smallest=inf seconds=0.001345
CASE f=3 n=292 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.204117
CASE f=3 n=292 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.081414
CASE f=3 n=293 phase=corner boxes=89 positive=0 pruned=45 depth=6 smallest=inf seconds=0.002137
CASE f=3 n=293 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.207216
CASE f=3 n=293 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.079256
CASE f=3 n=294 phase=corner boxes=87 positive=0 pruned=44 depth=6 smallest=inf seconds=0.002017
CASE f=3 n=294 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.189743
CASE f=3 n=294 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.069771
CASE f=3 n=295 phase=corner boxes=87 positive=0 pruned=44 depth=6 smallest=inf seconds=0.001964
CASE f=3 n=295 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.180060
CASE f=3 n=295 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.073774
CASE f=3 n=296 phase=corner boxes=87 positive=0 pruned=44 depth=6 smallest=inf seconds=0.001513
CASE f=3 n=296 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.194830
CASE f=3 n=296 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.071075
CASE f=3 n=297 phase=corner boxes=85 positive=0 pruned=43 depth=6 smallest=inf seconds=0.001630
CASE f=3 n=297 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.186966
CASE f=3 n=297 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.075266
CASE f=3 n=298 phase=corner boxes=85 positive=0 pruned=43 depth=6 smallest=inf seconds=0.001300
CASE f=3 n=298 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.180805
CASE f=3 n=298 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.076416
CASE f=3 n=299 phase=corner boxes=83 positive=0 pruned=42 depth=6 smallest=inf seconds=0.001308
CASE f=3 n=299 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.193115
CASE f=3 n=299 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.074056
CASE f=3 n=300 phase=corner boxes=83 positive=0 pruned=42 depth=6 smallest=inf seconds=0.001269
CASE f=3 n=300 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.180684
CASE f=3 n=300 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.077106
CASE f=3 n=301 phase=corner boxes=81 positive=0 pruned=41 depth=6 smallest=inf seconds=0.001719
CASE f=3 n=301 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.196661
CASE f=3 n=301 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.075473
CASE f=3 n=302 phase=corner boxes=81 positive=0 pruned=41 depth=6 smallest=inf seconds=0.001788
CASE f=3 n=302 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.187248
CASE f=3 n=302 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.069204
CASE f=3 n=303 phase=corner boxes=79 positive=0 pruned=40 depth=6 smallest=inf seconds=0.001675
CASE f=3 n=303 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.226547
CASE f=3 n=303 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.066165
CASE f=3 n=304 phase=corner boxes=77 positive=0 pruned=39 depth=6 smallest=inf seconds=0.002026
CASE f=3 n=304 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.232227
CASE f=3 n=304 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.083955
CASE f=3 n=305 phase=corner boxes=77 positive=0 pruned=39 depth=6 smallest=inf seconds=0.001754
CASE f=3 n=305 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.222084
CASE f=3 n=305 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.069114
CASE f=3 n=306 phase=corner boxes=75 positive=0 pruned=38 depth=6 smallest=inf seconds=0.001158
CASE f=3 n=306 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.204916
CASE f=3 n=306 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.067203
CASE f=3 n=307 phase=corner boxes=73 positive=0 pruned=37 depth=6 smallest=inf seconds=0.001185
CASE f=3 n=307 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.210972
CASE f=3 n=307 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.078298
CASE f=3 n=308 phase=corner boxes=73 positive=0 pruned=37 depth=6 smallest=inf seconds=0.001138
CASE f=3 n=308 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.215430
CASE f=3 n=308 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.073940
CASE f=3 n=309 phase=corner boxes=71 positive=0 pruned=36 depth=6 smallest=inf seconds=0.001402
CASE f=3 n=309 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.210000
CASE f=3 n=309 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.071421
CASE f=3 n=310 phase=corner boxes=69 positive=0 pruned=35 depth=6 smallest=inf seconds=0.001482
CASE f=3 n=310 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.240645
CASE f=3 n=310 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.071079
CASE f=3 n=311 phase=corner boxes=67 positive=0 pruned=34 depth=6 smallest=inf seconds=0.001242
CASE f=3 n=311 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.234808
CASE f=3 n=311 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.070667
CASE f=3 n=312 phase=corner boxes=65 positive=0 pruned=33 depth=6 smallest=inf seconds=0.001556
CASE f=3 n=312 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.225186
CASE f=3 n=312 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.075036
CASE f=3 n=313 phase=corner boxes=65 positive=0 pruned=33 depth=6 smallest=inf seconds=0.001014
CASE f=3 n=313 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.242332
CASE f=3 n=313 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.081091
CASE f=3 n=314 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001513
CASE f=3 n=314 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.236225
CASE f=3 n=314 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.063696
CASE f=3 n=315 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.000942
CASE f=3 n=315 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.236607
CASE f=3 n=315 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.062158
CASE f=3 n=316 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.000974
CASE f=3 n=316 phase=lower boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.236311
CASE f=3 n=316 phase=open boxes=255 positive=0 pruned=128 depth=7 smallest=inf seconds=0.085156
CASE f=3 n=317 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001463
CASE f=3 n=317 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.565861
CASE f=3 n=317 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.154872
CASE f=3 n=318 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001040
CASE f=3 n=318 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.547280
CASE f=3 n=318 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.194890
CASE f=3 n=319 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001384
CASE f=3 n=319 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.563528
CASE f=3 n=319 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.154522
CASE f=3 n=320 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001587
CASE f=3 n=320 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.501462
CASE f=3 n=320 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.157044
CASE f=3 n=321 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001430
CASE f=3 n=321 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.465170
CASE f=3 n=321 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.142627
CASE f=3 n=322 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001359
CASE f=3 n=322 phase=lower boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.480316
CASE f=3 n=322 phase=open boxes=511 positive=0 pruned=256 depth=8 smallest=inf seconds=0.145933
CASE f=3 n=323 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.001483
CASE f=3 n=323 phase=lower boxes=495 positive=0 pruned=248 depth=8 smallest=inf seconds=0.516794
CASE f=3 n=323 phase=open boxes=495 positive=0 pruned=248 depth=8 smallest=inf seconds=0.146888
CASE f=3 n=324 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.000973
CASE f=3 n=324 phase=lower boxes=205 positive=0 pruned=103 depth=8 smallest=inf seconds=0.180910
CASE f=3 n=324 phase=open boxes=205 positive=0 pruned=103 depth=8 smallest=inf seconds=0.055222
CASE f=3 n=325 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.000966
CASE f=3 n=325 phase=lower boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000572
CASE f=3 n=325 phase=open boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000135
CASE f=3 n=326 phase=corner boxes=63 positive=0 pruned=32 depth=5 smallest=inf seconds=0.000966
CASE f=3 n=326 phase=lower boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000552
CASE f=3 n=326 phase=open boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000129
CASE f=3 n=327 phase=corner boxes=61 positive=0 pruned=31 depth=5 smallest=inf seconds=0.001332
CASE f=3 n=327 phase=lower boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000575
CASE f=3 n=327 phase=open boxes=1 positive=0 pruned=1 depth=0 smallest=inf seconds=0.000136
